Gender,shoulderlength,waistcircumference,Age,Heightin,Weightlbs
0,140,1120,41,70,215
0,150,1068,37,70,220
0,142,958,31,69,185
0,150,788,24,69,160
0,150,808,26,71,150
0,136,1165,42,74,225
0,150,950,23,74,213
0,130,1300,39,76,295
0,154,976,39,73,195
0,145,855,20,72,183
0,133,777,21,69,145
0,138,1077,40,70,206
0,145,1033,37,71,207
0,141,961,49,68,170
0,146,1118,27,67,190
0,125,786,20,66,148
0,148,966,29,68,181
0,135,907,48,67,175
0,143,1025,23,64,195
0,123,795,25,65,149
0,150,893,28,65,172
0,151,1108,53,64,215
0,169,736,25,67,127
0,161,890,24,71,175
0,154,914,31,74,215
0,139,851,25,71,176
0,122,841,22,68,157
0,147,1176,47,70,237
0,138,908,39,66,150
0,137,828,25,72,180
0,143,815,28,72,165
0,144,887,24,71,170
0,130,1158,53,74,260
0,137,836,21,71,154
0,158,903,22,73,200
0,138,1128,29,65,230
0,148,831,25,69,182
0,154,832,22,71,180
0,134,763,23,69,150
0,153,1068,42,70,220
0,148,928,25,70,178
0,130,1013,23,64,190
0,140,764,22,70,165
0,142,968,22,68,197
0,140,1063,31,66,187
0,150,1140,39,67,216
0,170,775,21,71,165
0,167,853,26,71,171
0,141,1030,24,69,190
0,159,840,25,76,180
0,148,943,25,71,183
0,140,1026,32,67,200
0,130,885,29,65,147
0,167,1054,38,73,230
0,132,882,26,65,160
0,135,917,30,67,185
0,137,995,35,68,181
0,160,927,54,73,176
0,150,758,23,68,133
0,153,924,28,72,179
0,140,760,20,70,155
0,160,1016,33,68,175
0,178,769,25,70,135
0,150,1061,33,69,202
0,155,1038,42,74,210
0,161,817,20,71,170
0,156,968,23,73,195
0,146,904,30,69,187
0,138,954,31,67,180
0,139,815,25,71,141
0,150,960,39,70,178
0,160,976,21,72,204
0,150,896,21,67,187
0,147,857,26,69,162
0,170,728,30,73,135
0,150,1051,39,69,208
0,148,1021,31,71,220
0,142,980,29,69,175
0,157,876,23,70,185
0,135,838,28,69,158
0,135,946,22,69,180
0,141,911,24,71,187
0,142,1080,43,70,220
0,155,882,28,73,199
0,144,1076,27,74,242
0,140,916,27,67,195
0,130,1101,32,67,209
0,136,958,35,72,205
0,136,944,28,71,193
0,154,888,23,72,190
0,143,1058,32,72,215
0,151,777,20,69,156
0,155,882,29,73,212
0,143,870,19,63,158
0,140,761,24,67,158
0,148,822,22,64,155
0,144,1014,31,70,207
0,146,907,24,68,190
0,148,913,32,76,195
0,156,820,19,70,164
0,171,745,20,72,137
0,150,855,21,76,203
0,143,795,21,70,165
0,155,845,21,74,200
0,157,872,33,72,194
0,155,912,22,72,184
0,140,917,27,70,203
0,154,995,33,71,210
0,152,957,34,68,172
0,150,822,21,65,161
0,155,902,20,69,197
0,145,753,22,67,160
0,128,960,23,70,181
0,137,918,28,68,197
0,150,823,27,68,164
0,150,972,22,71,210
0,151,843,25,71,155
0,137,1063,44,69,193
0,154,824,24,68,175
0,145,970,29,70,195
0,156,1023,30,66,190
0,164,900,25,72,187
0,155,933,23,68,175
0,147,828,34,67,165
0,147,1030,40,70,212
0,133,986,37,68,193
0,158,821,24,78,180
0,166,837,40,69,195
0,135,797,20,68,165
0,140,844,21,70,160
0,145,1165,41,69,245
0,130,913,28,65,167
0,146,1068,26,69,230
0,145,1147,38,69,245
0,145,746,20,71,151
0,132,1131,42,69,220
0,140,1100,24,72,230
0,165,1083,54,71,208
0,160,964,23,72,190
0,147,1100,22,66,225
0,153,791,22,65,155
0,135,1111,41,72,220
0,140,771,20,67,140
0,143,1054,23,72,218
0,161,894,25,74,204
0,125,1002,24,68,200
0,132,911,28,69,184
0,143,907,28,70,170
0,152,1010,23,68,215
0,135,987,24,74,215
0,144,851,24,71,170
0,150,901,25,69,175
0,154,1014,25,69,205
0,150,933,27,65,170
0,158,755,23,67,140
0,131,837,22,71,180
0,132,1066,24,69,220
0,154,946,24,71,200
0,140,830,23,69,155
0,132,771,22,72,150
0,124,1092,25,71,240
0,140,786,22,69,150
0,138,873,24,70,175
0,132,933,24,68,185
0,154,720,30,71,127
0,142,1036,34,66,212
0,138,916,24,72,205
0,145,1191,45,68,240
0,151,1002,43,72,197
0,155,934,25,73,204
0,131,901,28,69,170
0,141,896,28,69,178
0,160,850,24,74,180
0,135,830,23,66,155
0,150,977,24,72,203
0,151,920,25,76,197
0,155,875,25,72,190
0,147,1176,35,69,236
0,127,900,43,70,162
0,148,1175,44,73,219
0,133,1047,29,66,195
0,143,950,21,70,178
0,141,1100,41,71,230
0,131,841,37,66,153
0,146,935,24,69,194
0,150,875,27,72,177
0,155,877,26,67,160
0,130,1016,46,69,204
0,150,858,28,74,175
0,165,850,20,70,179
0,145,932,38,68,180
0,150,1117,56,74,245
0,167,800,25,74,165
0,158,1000,51,72,212
0,130,831,25,66,150
0,143,1110,28,70,229
0,141,1104,30,73,205
0,140,1056,32,68,184
0,151,1066,29,72,215
0,137,1127,38,74,206
0,157,984,27,71,190
0,137,846,28,67,169
0,137,950,30,69,184
0,163,840,25,72,170
0,157,1176,26,69,240
0,156,905,26,69,160
0,150,885,29,73,185
0,132,912,31,73,292
0,146,971,35,72,188
0,157,846,21,66,164
0,158,835,27,68,150
0,154,988,22,74,200
0,135,897,34,67,170
0,145,868,20,69,175
0,135,1046,22,68,200
0,145,901,22,73,203
0,164,805,24,72,180
0,140,792,22,69,161
0,160,830,24,73,166
0,155,808,20,71,155
0,144,917,21,74,200
0,164,763,22,70,167
0,140,784,20,68,155
0,135,945,44,66,166
0,145,910,21,68,180
0,121,907,21,68,175
0,150,1020,42,72,200
0,137,906,21,69,165
0,164,1033,28,71,210
0,147,815,20,71,153
0,139,891,25,69,174
0,155,865,21,71,180
0,145,856,32,69,160
0,146,900,25,71,180
0,160,1024,43,71,212
0,128,1120,39,71,230
0,147,985,26,70,188
0,141,816,30,67,155
0,150,1048,25,70,210
0,138,1108,35,71,221
0,147,1096,37,69,213
0,166,854,38,76,182
0,143,930,33,68,183
0,146,827,22,67,158
0,154,1082,35,69,205
0,140,988,34,68,200
0,141,972,30,72,175
0,138,1040,23,71,200
0,148,967,31,71,197
0,140,890,21,67,170
0,156,1074,22,71,220
0,148,938,35,71,205
0,143,927,37,71,185
0,148,895,22,69,175
0,154,1098,33,69,209
0,130,1001,42,66,187
0,136,965,26,73,218
0,150,995,40,70,190
0,148,940,57,73,194
0,145,775,20,66,134
0,142,988,48,68,185
0,152,1058,38,78,218
0,150,862,27,70,169
0,136,1042,40,70,212
0,142,938,27,74,209
0,138,998,46,68,185
0,160,902,23,73,185
0,137,1082,28,72,229
0,145,780,29,69,145
0,160,920,44,69,185
0,150,961,28,69,185
0,160,945,42,72,191
0,149,860,21,72,180
0,165,949,32,76,210
0,155,810,28,70,173
0,158,939,33,72,218
0,141,732,21,72,134
0,161,825,36,71,150
0,160,868,44,71,185
0,152,952,28,73,190
0,165,948,28,74,205
0,130,1090,27,73,235
0,142,880,25,72,189
0,159,915,38,76,187
0,155,853,24,69,170
0,147,955,36,73,208
0,150,978,29,69,178
0,152,960,33,72,210
0,140,816,26,66,168
0,142,951,40,68,169
0,150,810,25,73,165
0,137,885,34,72,185
0,159,1003,33,75,225
0,145,935,31,67,150
0,152,887,24,65,167
0,140,1026,45,67,186
0,158,908,31,75,200
0,153,1077,35,73,215
0,135,940,31,67,162
0,155,960,20,72,204
0,147,936,23,73,195
0,155,1048,19,75,225
0,155,755,22,72,146
0,137,830,20,68,160
0,155,1112,31,76,260
0,155,875,21,76,190
0,144,950,20,70,174
0,157,826,20,68,173
0,153,822,23,69,155
0,162,890,23,69,184
0,156,880,20,73,169
0,160,975,27,69,161
0,155,825,20,68,175
0,147,846,18,68,172
0,155,860,25,68,175
0,163,915,28,72,200
0,156,1302,24,72,290
0,154,825,20,71,190
0,140,864,23,67,152
0,137,900,29,73,190
0,160,1070,31,71,228
0,141,908,21,71,177
0,160,808,23,66,153
0,126,955,22,71,215
0,153,830,22,70,175
0,139,771,22,66,158
0,145,955,30,68,195
0,163,1065,21,67,223
0,146,866,29,67,165
0,155,990,31,71,205
0,160,1048,27,72,210
0,155,833,35,67,148
0,140,987,34,71,210
0,158,992,32,71,187
0,135,958,44,66,175
0,145,836,28,70,155
0,141,892,27,65,162
0,141,976,27,69,185
0,144,976,28,65,180
0,151,911,26,70,152
0,146,999,27,71,197
0,140,821,23,68,155
0,143,835,33,71,165
0,158,995,27,71,210
0,143,877,23,72,173
0,150,1019,27,65,215
0,152,890,21,67,150
0,160,730,20,71,148
0,137,823,23,71,175
0,143,948,41,66,173
0,157,1080,23,72,220
0,160,941,21,76,215
0,160,895,34,72,177
0,155,906,26,70,177
0,145,834,19,67,145
0,133,804,25,66,150
0,129,949,23,69,180
0,149,722,25,69,139
0,144,852,23,69,170
0,140,774,22,70,150
0,131,826,24,62,130
0,156,807,22,67,160
0,141,870,28,69,185
0,151,835,25,74,170
0,139,1051,25,70,190
0,140,947,21,73,197
0,150,816,22,67,160
0,146,978,22,71,194
0,135,991,23,67,186
1,145,678,22,63,108
0,144,852,23,69,170
